order_id,customer_id,order_datetime,city,restaurant_category,order_value,delivery_fee,delivery_time_min,payment_method,order_status,delivery_type,promo_code_used
ORD107133,CUST6804,2025-06-11 00:22:50.411339,Ras Al Khaimah,Healthy,13.27,8.49,27.0,Wallet,Delivered,Car,No
ORD107134,CUST1745,2025-05-28 06:05:50.411346,Ajman,Fast Food,49.98,3.01,23.0,Cash,Delivered,Bike,Yes
ORD107135,CUST1087,2024-12-27 01:24:50.411353,Abu Dhabi,Fast Food,100.61,7.44,16.0,Card,Delivered,Bike,Yes
ORD107136,CUST5155,2025-03-06 10:23:50.411362,Sharjah,Desserts,151.22,5.09,13.0,Wallet,Delivered,Scooter,Yes
ORD107137,CUST9266,2025-01-06 12:32:50.411369,Ras Al Khaimah,Asian,73.81,2.33,23.0,Card,Cancelled,Scooter,Yes
ORD107138,CUST7241,2025-03-23 12:56:50.411376,Ajman,Indian,82.93,2.74,39.0,Apple Pay,Delivered,Bike,Yes
ORD107139,CUST5956,2025-02-15 14:49:50.411384,Abu Dhabi,Desserts,10.12,5.03,24.0,Card,Cancelled,Car,Yes
ORD107140,CUST7466,2025-05-18 19:17:50.411391,Ajman,Middle Eastern,218.6,4.19,34.0,Wallet,Delivered,Scooter,Yes
ORD107141,CUST7076,2025-01-12 01:40:50.411400,Abu Dhabi,Asian,10.67,2.37,24.0,Apple Pay,Delivered,Scooter,Yes
ORD107142,CUST3166,2025-02-28 20:21:50.411408,Ras Al Khaimah,Indian,111.77,1.61,36.0,Card,Delivered,Bike,Yes
ORD107143,CUST1673,2025-03-13 19:57:50.411413,Ras Al Khaimah,Fast Food,23.07,3.31,26.0,Wallet,Delivered,Scooter,Yes
ORD107144,CUST3938,2025-01-08 13:20:50.411416,Abu Dhabi,Middle Eastern,203.4,5.39,18.0,Cash,Delivered,Bike,No
ORD107145,CUST5264,2025-03-24 00:29:50.411420,Abu Dhabi,Desserts,95.46,4.99,27.0,Apple Pay,Delivered,Scooter,No
ORD107146,CUST3783,2025-03-20 00:15:50.411424,Sharjah,Middle Eastern,105.13,4.0,48.0,Wallet,Delivered,Car,No
ORD107147,CUST9253,2025-06-19 03:43:50.411429,Ajman,Fast Food,18.54,5.4,48.0,Card,Delivered,Car,Yes
ORD107148,CUST9074,2025-06-03 14:51:50.411437,Dubai,Asian,43.89,7.08,35.0,Card,Delivered,Bike,Yes
ORD107149,CUST6557,2025-01-08 16:38:50.411444,Abu Dhabi,Asian,72.14,5.79,29.0,Apple Pay,Delivered,Car,Yes
ORD107150,CUST8669,2025-04-29 23:53:50.411452,Sharjah,Fast Food,110.22,4.76,33.0,Card,Delivered,Bike,Yes
ORD107151,CUST3161,2025-03-20 08:04:50.411461,Dubai,Indian,8.23,6.86,33.0,Wallet,Failed,Car,No
ORD107152,CUST2468,2025-03-09 19:29:50.411468,Ras Al Khaimah,Desserts,245.99,3.08,30.0,Cash,Cancelled,Bike,Yes
ORD107153,CUST6198,2025-06-14 02:13:50.411473,Abu Dhabi,Fast Food,165.7,4.55,34.0,Cash,Cancelled,Bike,No
ORD107154,CUST9690,2025-03-03 20:49:50.411476,Ras Al Khaimah,Asian,23.64,4.6,32.0,Apple Pay,Delivered,Scooter,Yes
ORD107155,CUST8093,2025-06-24 00:05:50.411480,Ras Al Khaimah,Indian,129.77,2.53,27.0,Apple Pay,Delivered,Bike,No
ORD107156,CUST3323,2025-03-11 11:11:50.411484,Ajman,Asian,54.79,4.16,18.0,Apple Pay,Delivered,Car,No
ORD107157,CUST5266,2025-01-22 23:02:50.411488,Ajman,Fast Food,46.47,0.85,25.0,Card,Cancelled,Bike,Yes
ORD107158,CUST2914,2025-04-16 21:14:50.411491,Abu Dhabi,Indian,28.31,8.82,38.0,Wallet,Cancelled,Car,Yes
ORD107159,CUST6132,2025-05-21 07:36:50.411495,Ras Al Khaimah,Healthy,65.24,3.13,30.0,Cash,Delivered,Car,Yes
ORD107160,CUST1723,2025-06-23 09:19:50.411499,Ras Al Khaimah,Desserts,98.17,8.17,33.0,Wallet,Delivered,Scooter,Yes
ORD107161,CUST3095,2025-05-12 18:13:50.411503,Sharjah,Desserts,39.69,5.08,27.0,Wallet,Delivered,Scooter,Yes
ORD107162,CUST9179,2025-05-27 21:23:50.411506,Ajman,Middle Eastern,74.41,6.13,19.0,Apple Pay,Delivered,Scooter,Yes
ORD107163,CUST5603,2025-01-07 19:37:50.411510,Sharjah,Indian,90.13,4.02,28.0,Apple Pay,Delivered,Scooter,Yes
ORD107164,CUST6907,2025-04-27 20:10:50.411514,Ras Al Khaimah,Healthy,93.13,5.42,20.0,Apple Pay,Delivered,Bike,Yes
ORD107165,CUST8046,2025-05-18 19:34:50.411518,Sharjah,Asian,4.0,6.3,19.0,Wallet,Delivered,Car,Yes
ORD107166,CUST5635,2025-02-02 20:27:50.411521,Sharjah,Asian,147.32,6.33,42.0,Apple Pay,Cancelled,Bike,No
ORD107167,CUST5312,2025-06-21 07:28:50.411525,Abu Dhabi,Healthy,45.97,6.55,26.0,Apple Pay,Failed,Scooter,No
ORD107168,CUST5321,2025-02-24 13:50:50.411529,Ajman,Middle Eastern,22.83,4.26,23.0,Card,Delivered,Scooter,Yes
ORD107169,CUST9470,2025-05-16 08:33:50.411533,Abu Dhabi,Fast Food,20.76,4.04,46.0,Apple Pay,Delivered,Bike,Yes
ORD107170,CUST6128,2025-03-25 05:08:50.411536,Ras Al Khaimah,Middle Eastern,49.48,1.81,38.0,Cash,Delivered,Bike,No
ORD107171,CUST8139,2025-01-23 15:43:50.411544,Ras Al Khaimah,Healthy,163.42,6.05,26.0,Cash,Delivered,Bike,Yes
ORD107172,CUST3703,2025-06-24 16:40:50.411548,Abu Dhabi,Desserts,35.65,7.16,34.0,Card,Delivered,Car,No
ORD107173,CUST6169,2025-06-15 00:57:50.411552,Sharjah,Indian,103.89,8.23,28.0,Cash,Delivered,Bike,No
ORD107174,CUST9049,2025-02-03 16:17:50.411556,Ajman,Middle Eastern,7.64,5.61,23.0,Apple Pay,Delivered,Bike,Yes
ORD107175,CUST3478,2025-01-21 21:31:50.411559,Sharjah,Fast Food,48.48,3.47,35.0,Card,Returned,Bike,Yes
ORD107176,CUST8208,2025-03-21 21:00:50.411563,Abu Dhabi,Asian,359.24,1.61,27.0,Apple Pay,Delivered,Car,No
ORD107177,CUST1871,2025-05-26 17:23:50.411567,Abu Dhabi,Middle Eastern,110.37,7.08,31.0,Apple Pay,Cancelled,Scooter,Yes
ORD107178,CUST4095,2025-01-05 23:53:50.411571,Ras Al Khaimah,Healthy,17.73,1.41,40.0,Apple Pay,Delivered,Scooter,Yes
ORD107179,CUST3435,2025-04-05 18:25:50.411575,Dubai,Middle Eastern,52.2,4.32,39.0,Cash,Delivered,Scooter,Yes
ORD107180,CUST1894,2025-03-03 20:35:50.411578,Ras Al Khaimah,Healthy,19.96,4.55,24.0,Apple Pay,Delivered,Car,Yes
ORD107181,CUST4766,2025-01-11 08:08:50.411582,Ras Al Khaimah,Fast Food,39.52,4.86,35.0,Apple Pay,Delivered,Bike,No
ORD107182,CUST4000,2025-05-22 23:55:50.411586,Ajman,Desserts,113.59,5.07,19.0,Apple Pay,Delivered,Car,Yes
ORD107183,CUST1587,2025-03-05 15:38:50.411593,Ajman,Asian,110.63,5.28,35.0,Wallet,Delivered,Car,Yes
ORD107184,CUST8704,2025-01-12 01:46:50.411600,Ajman,Healthy,19.42,0.17,31.0,Card,Cancelled,Bike,Yes
ORD107185,CUST5263,2025-01-05 13:14:50.411608,Abu Dhabi,Indian,191.54,5.03,34.0,Cash,Delivered,Car,Yes
ORD107186,CUST3679,2025-02-02 23:07:50.411615,Abu Dhabi,Fast Food,67.34,0.54,27.0,Wallet,Delivered,Bike,Yes
ORD107187,CUST8653,2025-02-26 08:30:50.411622,Ajman,Asian,35.84,6.46,51.0,Cash,Delivered,Scooter,Yes
ORD107188,CUST8150,2025-06-17 19:46:50.411629,Abu Dhabi,Fast Food,52.28,3.89,21.0,Wallet,Delivered,Car,Yes
ORD107189,CUST2900,2025-02-06 23:51:50.411637,Sharjah,Healthy,69.68,0.69,40.0,Apple Pay,Cancelled,Scooter,No
ORD107190,CUST9108,2025-06-06 23:48:50.411644,Abu Dhabi,Middle Eastern,61.55,3.37,20.0,Wallet,Delivered,Car,Yes
ORD107191,CUST1668,2025-04-09 21:06:50.411652,Abu Dhabi,Healthy,49.97,3.86,35.0,Apple Pay,Delivered,Scooter,Yes
ORD107192,CUST8233,2025-04-12 02:24:50.411660,Sharjah,Healthy,52.73,7.38,36.0,Card,Delivered,Car,No
ORD107193,CUST6841,2025-04-23 15:41:50.411684,Dubai,Asian,14.56,5.39,31.0,Card,Delivered,Bike,Yes
ORD107194,CUST8949,2025-01-19 13:50:50.411694,Ajman,Indian,125.64,5.69,25.0,Cash,Returned,Scooter,Yes
ORD107195,CUST8499,2025-05-23 07:57:50.411701,Abu Dhabi,Healthy,58.53,7.36,31.0,Apple Pay,Delivered,Car,No
ORD107196,CUST9077,2025-05-31 04:29:50.411709,Dubai,Asian,10.54,4.81,33.0,Card,Delivered,Scooter,Yes
ORD107197,CUST2843,2025-04-12 09:10:50.411717,Dubai,Indian,108.98,6.51,48.0,Wallet,Delivered,Bike,Yes
ORD107198,CUST3425,2025-03-12 10:27:50.411724,Ajman,Fast Food,202.11,6.37,21.0,Apple Pay,Cancelled,Car,No
ORD107199,CUST3025,2025-01-15 20:10:50.411732,Ajman,Desserts,220.75,2.43,24.0,Wallet,Delivered,Bike,No
ORD107200,CUST6727,2025-06-15 19:40:50.411739,Abu Dhabi,Desserts,34.54,7.95,33.0,Cash,Delivered,Bike,No
ORD107201,CUST2533,2025-01-11 08:02:50.411746,Abu Dhabi,Fast Food,10.92,2.16,27.0,Apple Pay,Delivered,Scooter,Yes
ORD107202,CUST4337,2025-02-02 05:31:50.411754,Sharjah,Indian,54.8,6.83,29.0,Wallet,Delivered,Bike,No
ORD107203,CUST5654,2025-06-19 12:31:50.411761,Dubai,Healthy,8.96,1.97,41.0,Cash,Delivered,Bike,No
ORD107204,CUST3959,2025-03-28 08:47:50.411768,Dubai,Fast Food,203.84,6.2,2.0,Wallet,Delivered,Bike,No
ORD107205,CUST3757,2025-02-01 04:00:50.411776,Sharjah,Indian,15.21,8.72,24.0,Card,Cancelled,Scooter,No
ORD107206,CUST9335,2025-06-18 03:31:50.411783,Abu Dhabi,Asian,21.85,4.57,13.0,Cash,Delivered,Bike,No
ORD107207,CUST5469,2025-02-26 07:08:50.411791,Dubai,Indian,39.15,4.49,18.0,Card,Delivered,Bike,No
ORD107208,CUST4479,2025-05-26 03:36:50.411799,Sharjah,Healthy,36.24,6.22,54.0,Cash,Cancelled,Bike,No
ORD107209,CUST1067,2025-05-31 16:53:50.411807,Ajman,Desserts,118.73,4.34,36.0,Wallet,Delivered,Scooter,Yes
ORD107210,CUST9618,2025-01-06 04:59:50.411815,Abu Dhabi,Asian,45.7,8.64,40.0,Cash,Delivered,Bike,Yes
ORD107211,CUST3958,2025-03-03 15:46:50.411822,Sharjah,Fast Food,14.04,5.38,29.0,Card,Delivered,Bike,Yes
ORD107212,CUST7822,2025-04-24 01:20:50.411830,Sharjah,Indian,23.32,4.36,38.0,Card,Delivered,Car,No
ORD107213,CUST2258,2025-01-23 06:45:50.411837,Abu Dhabi,Fast Food,53.37,3.92,12.0,Apple Pay,Delivered,Scooter,No
ORD107214,CUST5033,2025-04-04 14:10:50.411842,Ajman,Middle Eastern,11.96,3.13,40.0,Cash,Delivered,Scooter,No
ORD107215,CUST9161,2025-04-03 12:47:50.411848,Abu Dhabi,Desserts,70.94,3.74,22.0,Apple Pay,Delivered,Scooter,No
ORD107216,CUST2545,2025-02-18 13:08:50.411855,Ajman,Middle Eastern,62.56,4.3,25.0,Apple Pay,Cancelled,Scooter,Yes
ORD107217,CUST6384,2025-01-29 15:01:50.411863,Abu Dhabi,Middle Eastern,94.07,4.02,35.0,Wallet,Delivered,Bike,Yes
ORD107218,CUST1425,2025-06-19 06:57:50.411870,Ras Al Khaimah,Desserts,208.19,3.68,33.0,Cash,Delivered,Bike,No
ORD107219,CUST5657,2025-04-14 19:09:50.411878,Ras Al Khaimah,Asian,182.5,9.2,31.0,Wallet,Delivered,Scooter,No
ORD107220,CUST2998,2025-06-24 11:07:50.411894,Ajman,Healthy,219.01,2.94,16.0,Apple Pay,Delivered,Car,No
ORD107221,CUST7458,2025-03-06 06:05:50.411903,Abu Dhabi,Indian,21.05,5.29,31.0,Apple Pay,Delivered,Scooter,Yes
ORD107222,CUST7120,2025-06-12 02:26:50.411910,Abu Dhabi,Middle Eastern,10.58,6.19,40.0,Cash,Cancelled,Car,No
ORD107223,CUST2737,2025-03-25 20:12:50.411917,Abu Dhabi,Healthy,26.99,6.26,25.0,Cash,Delivered,Bike,No
ORD107224,CUST6300,2025-01-20 07:18:50.411924,Sharjah,Asian,169.1,4.88,43.0,Apple Pay,Delivered,Scooter,No
ORD107225,CUST3519,2025-06-21 12:41:50.411932,Ajman,Indian,268.31,4.52,21.0,Cash,Delivered,Scooter,No
ORD107226,CUST1473,2025-06-12 12:24:50.411939,Dubai,Middle Eastern,147.1,5.9,30.0,Wallet,Delivered,Scooter,No
ORD107227,CUST2328,2025-03-09 10:30:50.411947,Sharjah,Asian,8.74,5.53,45.0,Card,Delivered,Car,No
ORD107228,CUST8540,2025-04-26 09:57:50.411958,Sharjah,Fast Food,220.92,4.48,23.0,Apple Pay,Delivered,Car,Yes
ORD107229,CUST8861,2025-04-16 13:17:50.411966,Sharjah,Healthy,41.29,1.88,41.0,Apple Pay,Delivered,Scooter,Yes
ORD107230,CUST8439,2025-06-13 22:20:50.411974,Sharjah,Healthy,0.7,4.06,50.0,Cash,Delivered,Bike,No
ORD107231,CUST5412,2025-04-04 20:17:50.411982,Sharjah,Indian,43.81,2.71,32.0,Cash,Returned,Scooter,Yes
ORD107232,CUST1095,2025-03-10 21:46:50.411989,Dubai,Middle Eastern,3.54,3.67,25.0,Wallet,Delivered,Scooter,Yes
ORD107233,CUST6397,2025-04-28 11:03:50.411997,Sharjah,Indian,58.87,5.07,22.0,Wallet,Delivered,Scooter,Yes
ORD107234,CUST1718,2025-02-01 22:26:50.412005,Abu Dhabi,Healthy,31.0,5.72,43.0,Card,Delivered,Bike,No
ORD107235,CUST8423,2025-01-25 07:42:50.412009,Sharjah,Indian,48.1,8.56,43.0,Card,Delivered,Scooter,Yes
ORD107236,CUST6323,2025-05-20 13:31:50.412013,Sharjah,Healthy,71.23,3.93,44.0,Apple Pay,Delivered,Car,No
ORD107237,CUST3118,2025-01-14 00:13:50.412017,Abu Dhabi,Indian,152.33,6.55,30.0,Wallet,Delivered,Car,Yes
ORD107238,CUST4463,2025-04-14 18:15:50.412020,Dubai,Middle Eastern,81.33,5.61,40.0,Cash,Delivered,Car,Yes
ORD107239,CUST1797,2025-03-14 05:06:50.412024,Dubai,Indian,42.69,7.59,30.0,Card,Delivered,Scooter,Yes
ORD107240,CUST5635,2025-05-14 04:06:50.412028,Dubai,Asian,128.37,6.15,21.0,Wallet,Delivered,Bike,No
ORD107241,CUST6294,2025-03-15 15:28:50.412032,Ajman,Fast Food,177.0,2.98,41.0,Apple Pay,Delivered,Scooter,Yes
ORD107242,CUST1909,2025-04-08 09:56:50.412039,Sharjah,Asian,9.57,1.55,46.0,Wallet,Delivered,Car,Yes
ORD107243,CUST2158,2025-02-17 19:25:50.412047,Sharjah,Fast Food,56.94,5.62,20.0,Wallet,Delivered,Scooter,Yes
ORD107244,CUST9964,2025-06-22 07:27:50.412055,Ras Al Khaimah,Desserts,25.11,3.94,20.0,Card,Delivered,Bike,Yes
ORD107245,CUST7248,2025-01-03 19:30:50.412063,Sharjah,Desserts,3.62,3.04,30.0,Wallet,Delivered,Bike,No
ORD107246,CUST2516,2025-05-19 16:34:50.412072,Sharjah,Healthy,82.82,2.46,40.0,Apple Pay,Delivered,Scooter,Yes
ORD107247,CUST7534,2025-05-01 15:13:50.412079,Ras Al Khaimah,Indian,148.96,5.32,19.0,Apple Pay,Delivered,Car,No
ORD107248,CUST5180,2025-06-23 23:28:50.412086,Sharjah,Asian,13.34,8.02,32.0,Card,Delivered,Bike,Yes
ORD107249,CUST3916,2025-06-04 10:00:50.412093,Ajman,Healthy,125.51,4.18,24.0,Wallet,Delivered,Bike,No
ORD107250,CUST4933,2025-05-23 15:38:50.412102,Sharjah,Desserts,144.0,6.18,37.0,Cash,Delivered,Bike,No
ORD107251,CUST7535,2025-04-01 14:30:50.412110,Abu Dhabi,Indian,184.3,4.8,22.0,Apple Pay,Returned,Scooter,No
ORD107252,CUST2461,2025-03-15 05:39:50.412117,Dubai,Asian,23.12,2.42,38.0,Card,Delivered,Scooter,Yes
ORD107253,CUST1336,2025-04-02 07:24:50.412125,Ras Al Khaimah,Asian,175.72,6.47,28.0,Card,Delivered,Bike,No
ORD107254,CUST4411,2025-04-05 10:27:50.412134,Ras Al Khaimah,Healthy,29.0,2.81,21.0,Cash,Delivered,Bike,Yes
ORD107255,CUST3669,2025-01-27 00:21:50.412142,Sharjah,Fast Food,60.28,5.04,31.0,Card,Delivered,Scooter,Yes
ORD107256,CUST7365,2025-05-11 09:09:50.412150,Abu Dhabi,Healthy,3.89,4.32,11.0,Card,Delivered,Bike,No
ORD107257,CUST7592,2025-03-21 00:35:50.412158,Sharjah,Fast Food,3.37,6.79,24.0,Apple Pay,Delivered,Scooter,Yes
ORD107258,CUST5668,2025-04-14 19:22:50.412165,Ajman,Healthy,95.57,2.88,33.0,Cash,Delivered,Scooter,No
ORD107259,CUST3525,2025-03-01 23:30:50.412172,Abu Dhabi,Middle Eastern,44.09,5.78,12.0,Cash,Delivered,Scooter,Yes
ORD107260,CUST2975,2025-05-01 17:03:50.412179,Ras Al Khaimah,Middle Eastern,22.21,3.32,4.0,Card,Cancelled,Bike,No
ORD107261,CUST5891,2025-05-19 04:55:50.412188,Dubai,Fast Food,15.84,3.98,7.0,Cash,Delivered,Bike,No
ORD107262,CUST9042,2025-03-30 03:07:50.412195,Sharjah,Middle Eastern,83.14,-2.27,43.0,Cash,Delivered,Bike,Yes
ORD107263,CUST8083,2025-04-11 13:34:50.412204,Dubai,Fast Food,0.03,9.18,29.0,Cash,Delivered,Car,No
ORD107264,CUST6080,2025-04-29 22:25:50.412212,Abu Dhabi,Indian,122.95,6.1,25.0,Card,Delivered,Bike,Yes
ORD107265,CUST3151,2025-01-12 06:47:50.412219,Ras Al Khaimah,Healthy,6.19,3.47,39.0,Cash,Delivered,Car,No
ORD107266,CUST6882,2025-05-20 08:21:50.412226,Dubai,Healthy,15.94,2.75,26.0,Wallet,Delivered,Car,No
ORD107267,CUST2574,2025-04-28 23:28:50.412234,Dubai,Asian,36.61,4.01,33.0,Cash,Delivered,Car,Yes
ORD107268,CUST7020,2025-06-19 20:07:50.412242,Ajman,Desserts,49.75,6.43,30.0,Cash,Delivered,Scooter,No
ORD107269,CUST9399,2025-03-05 12:34:50.412250,Sharjah,Fast Food,32.89,1.22,25.0,Wallet,Delivered,Car,Yes
ORD107270,CUST4274,2024-12-30 05:07:50.412257,Ajman,Indian,29.0,4.72,33.0,Apple Pay,Delivered,Bike,No
ORD107271,CUST9021,2025-06-01 10:35:50.412265,Ras Al Khaimah,Middle Eastern,249.14,8.54,38.0,Wallet,Delivered,Car,No
ORD107272,CUST8298,2025-05-30 09:27:50.412273,Abu Dhabi,Asian,76.95,2.73,28.0,Wallet,Delivered,Scooter,Yes
ORD107273,CUST7358,2025-05-15 05:37:50.412280,Sharjah,Middle Eastern,1.78,5.16,25.0,Wallet,Delivered,Bike,Yes
ORD107274,CUST8805,2025-05-23 00:26:50.412288,Ajman,Middle Eastern,42.18,9.41,27.0,Apple Pay,Returned,Car,No
ORD107275,CUST5398,2025-06-02 11:16:50.412296,Sharjah,Fast Food,155.96,6.26,7.0,Apple Pay,Delivered,Scooter,No
ORD107276,CUST7931,2025-02-06 18:48:50.412304,Abu Dhabi,Healthy,26.91,5.25,33.0,Card,Delivered,Bike,Yes
ORD107277,CUST2478,2025-05-25 13:02:50.412311,Ras Al Khaimah,Asian,7.45,6.01,18.0,Wallet,Delivered,Scooter,No
ORD107278,CUST7922,2025-04-24 06:34:50.412318,Ras Al Khaimah,Middle Eastern,106.53,4.2,36.0,Card,Delivered,Car,No
ORD107279,CUST7033,2025-03-13 12:07:50.412341,Ras Al Khaimah,Desserts,69.86,7.6,29.0,Card,Delivered,Bike,Yes
ORD107280,CUST4053,2025-05-02 08:51:50.412351,Ajman,Asian,63.35,4.2,31.0,Card,Delivered,Scooter,No
ORD107281,CUST8112,2025-06-23 12:31:50.412359,Abu Dhabi,Fast Food,4.13,1.08,37.0,Card,Cancelled,Bike,No
ORD107282,CUST7979,2025-05-23 12:57:50.412367,Sharjah,Middle Eastern,11.36,4.22,21.0,Cash,Delivered,Scooter,No
ORD107283,CUST2522,2025-06-16 18:38:50.412375,Ajman,Healthy,73.07,3.07,34.0,Card,Delivered,Scooter,No
ORD107284,CUST1662,2025-04-26 06:35:50.412382,Abu Dhabi,Middle Eastern,17.47,4.44,33.0,Card,Delivered,Scooter,Yes
ORD107285,CUST9410,2025-02-16 23:26:50.412389,Sharjah,Indian,52.6,4.48,28.0,Cash,Cancelled,Car,No
ORD107286,CUST6599,2025-02-08 13:45:50.412396,Abu Dhabi,Indian,59.04,7.39,21.0,Card,Delivered,Bike,Yes
ORD107287,CUST8594,2025-05-08 20:43:50.412405,Ras Al Khaimah,Desserts,25.0,6.39,36.0,Apple Pay,Delivered,Bike,Yes
ORD107288,CUST4673,2025-03-09 21:03:50.412413,Ras Al Khaimah,Asian,222.35,5.53,37.0,Apple Pay,Delivered,Car,Yes
ORD107289,CUST3540,2025-01-26 23:39:50.412420,Ras Al Khaimah,Asian,138.61,4.99,31.0,Wallet,Delivered,Scooter,No
ORD107290,CUST9115,2025-01-28 17:04:50.412428,Ajman,Fast Food,96.11,2.88,19.0,Card,Delivered,Car,No
ORD107291,CUST9638,2025-04-23 18:22:50.412436,Sharjah,Fast Food,6.09,0.64,25.0,Wallet,Delivered,Car,No
ORD107292,CUST9596,2025-01-17 17:14:50.412444,Ras Al Khaimah,Desserts,8.41,5.23,29.0,Cash,Delivered,Car,No
ORD107293,CUST2375,2025-01-21 09:40:50.412452,Dubai,Indian,50.91,6.59,37.0,Wallet,Delivered,Car,Yes
ORD107294,CUST5762,2025-01-21 23:45:50.412459,Sharjah,Fast Food,13.14,4.78,14.0,Apple Pay,Cancelled,Car,Yes
ORD107295,CUST8671,2025-06-10 04:44:50.412467,Abu Dhabi,Healthy,287.16,3.93,24.0,Apple Pay,Delivered,Car,No
ORD107296,CUST8165,2025-05-08 02:08:50.412475,Dubai,Asian,12.94,5.93,26.0,Card,Delivered,Scooter,No
ORD107297,CUST2297,2025-01-10 14:18:50.412482,Dubai,Fast Food,50.13,4.83,29.0,Card,Delivered,Car,No
ORD107298,CUST8825,2025-05-30 12:36:50.412489,Ajman,Middle Eastern,33.96,8.37,17.0,Apple Pay,Delivered,Scooter,No
ORD107299,CUST5921,2025-05-08 14:21:50.412496,Sharjah,Middle Eastern,76.5,7.47,28.0,Wallet,Returned,Scooter,No
ORD107300,CUST3434,2025-01-02 16:01:50.412504,Dubai,Asian,10.36,6.92,27.0,Wallet,Delivered,Car,No
ORD107301,CUST3093,2025-02-18 22:13:50.412510,Sharjah,Fast Food,42.2,6.52,20.0,Wallet,Delivered,Bike,Yes
ORD107302,CUST5921,2025-03-22 13:07:50.412518,Sharjah,Healthy,24.09,2.42,29.0,Apple Pay,Delivered,Bike,Yes
ORD107303,CUST5073,2025-04-06 23:59:50.412525,Dubai,Asian,164.03,6.33,25.0,Card,Delivered,Bike,No
ORD107304,CUST9570,2025-03-01 06:06:50.412533,Ras Al Khaimah,Asian,3.11,5.75,35.0,Apple Pay,Delivered,Scooter,Yes
ORD107305,CUST8007,2025-05-19 17:45:50.412541,Abu Dhabi,Indian,183.77,6.21,21.0,Cash,Delivered,Scooter,No
ORD107306,CUST5841,2025-04-12 12:59:50.412549,Sharjah,Healthy,134.23,5.99,31.0,Card,Delivered,Car,No
ORD107307,CUST1781,2025-04-30 19:58:50.412557,Ajman,Middle Eastern,26.49,5.91,22.0,Apple Pay,Delivered,Scooter,Yes
ORD107308,CUST2253,2025-04-26 22:21:50.412565,Ras Al Khaimah,Asian,116.8,10.4,24.0,Cash,Delivered,Bike,No
ORD107309,CUST1738,2025-01-09 04:16:50.412572,Abu Dhabi,Indian,2.38,4.85,33.0,Card,Delivered,Scooter,No
ORD107310,CUST9411,2025-02-25 06:56:50.412579,Abu Dhabi,Healthy,255.54,6.87,32.0,Wallet,Delivered,Car,No
ORD107311,CUST2763,2025-06-05 15:24:50.412587,Dubai,Asian,56.09,4.06,26.0,Wallet,Delivered,Bike,No
ORD107312,CUST9366,2025-03-20 15:17:50.412594,Sharjah,Indian,27.1,6.58,27.0,Apple Pay,Delivered,Bike,Yes
ORD107313,CUST7961,2025-04-12 17:17:50.412601,Ajman,Asian,33.77,6.88,15.0,Wallet,Delivered,Bike,No
ORD107314,CUST7766,2025-06-21 01:38:50.412608,Ras Al Khaimah,Desserts,5.15,5.73,44.0,Wallet,Delivered,Car,No
ORD107315,CUST2548,2025-01-18 14:57:50.412617,Abu Dhabi,Indian,340.66,8.34,37.0,Cash,Delivered,Scooter,Yes
ORD107316,CUST8612,2025-03-26 18:02:50.412625,Sharjah,Asian,3.01,3.23,37.0,Cash,Delivered,Car,Yes
ORD107317,CUST5151,2025-01-18 01:47:50.412632,Sharjah,Healthy,79.8,4.03,14.0,Apple Pay,Cancelled,Bike,Yes
ORD107318,CUST6823,2025-05-29 22:03:50.412639,Abu Dhabi,Fast Food,43.85,5.42,24.0,Apple Pay,Cancelled,Bike,Yes
ORD107319,CUST5175,2025-03-01 09:18:50.412647,Dubai,Asian,223.07,6.76,27.0,Cash,Cancelled,Scooter,No
ORD107320,CUST2339,2025-03-09 02:18:50.412658,Dubai,Healthy,21.18,5.36,11.0,Wallet,Delivered,Car,Yes
ORD107321,CUST9248,2025-03-29 23:23:50.412666,Ras Al Khaimah,Healthy,56.96,7.57,39.0,Apple Pay,Delivered,Car,No
ORD107322,CUST1266,2025-05-10 03:15:50.412755,Dubai,Middle Eastern,49.39,3.68,45.0,Card,Delivered,Scooter,No
ORD107323,CUST2866,2025-01-10 11:41:50.412771,Abu Dhabi,Indian,91.02,2.72,51.0,Cash,Cancelled,Scooter,No
ORD107324,CUST8583,2025-05-23 23:55:50.412779,Sharjah,Asian,5.28,5.62,20.0,Apple Pay,Delivered,Scooter,Yes
ORD107325,CUST3941,2025-01-28 19:10:50.412786,Ajman,Fast Food,16.16,4.85,31.0,Card,Delivered,Car,No
ORD107326,CUST3985,2025-06-02 02:04:50.412794,Sharjah,Desserts,18.11,6.09,43.0,Apple Pay,Delivered,Car,No
ORD107327,CUST7438,2025-04-03 09:10:50.412801,Abu Dhabi,Middle Eastern,100.5,4.95,27.0,Wallet,Delivered,Car,No
ORD107328,CUST1741,2025-06-10 11:03:50.412809,Ajman,Asian,15.72,4.32,24.0,Apple Pay,Delivered,Car,Yes
ORD107329,CUST2364,2025-06-06 01:06:50.412817,Ras Al Khaimah,Desserts,63.91,4.85,11.0,Wallet,Delivered,Scooter,Yes
ORD107330,CUST7819,2025-06-09 20:37:50.412825,Ajman,Healthy,18.18,5.06,41.0,Apple Pay,Delivered,Scooter,No
ORD107331,CUST5876,2025-04-23 22:02:50.412832,Abu Dhabi,Asian,148.33,4.39,30.0,Card,Delivered,Bike,No
ORD107332,CUST6143,2025-05-26 12:15:50.412840,Sharjah,Desserts,213.79,4.59,23.0,Wallet,Delivered,Car,Yes
